t_uid,mr_id,tstamp,anomalous,expected,max,min,value
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 20:35:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.875
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 20:40:00.000+0000,False,44.510244690607,51.969282667433,37.080537755651,45.6
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 20:45:00.000+0000,False,44.510244690607,51.969282667433,37.080537755651,45.066666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 20:50:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,45.066666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 20:55:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,44.533333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 21:00:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.2
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 21:05:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.6
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 21:10:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.333333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 21:15:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,45.454545454545
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 21:20:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.076923076923
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 21:25:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.785714285714
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 21:30:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.133333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 21:35:00.000+0000,False,44.51016778391,51.969283347651,37.080537245487,46.6
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 21:40:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.4
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 21:45:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.466666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 21:50:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.533333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 21:55:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 22:00:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,45.428571428571
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 22:05:00.000+0000,False,44.510244690607,51.968360173735,37.081229625925,42.5
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 22:10:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.133333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 22:15:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.533333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 22:20:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.466666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 22:25:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.2
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 22:30:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 22:35:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.933333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 22:40:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,43.4
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 22:45:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.866666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 22:50:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.333333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 22:55:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.333333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 23:00:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 23:05:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.8
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 23:10:00.000+0000,False,44.510244690607,51.969282667433,37.080537755651,45.666666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 23:15:00.000+0000,False,44.510244690607,51.969282667433,37.080537755651,45.285714285714
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 23:20:00.000+0000,False,44.510244690607,51.969282667433,37.080537755651,45.666666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 23:25:00.000+0000,False,44.510244690607,51.969282667433,37.080537755651,44.2
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 23:30:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.8
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 23:35:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,45.5
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 23:40:00.000+0000,False,44.510244690607,51.96928333925,37.080537251788,46
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 23:45:00.000+0000,False,44.510244690607,51.96928333925,37.080537251788,43.8
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 23:50:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.333333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-27 23:55:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.666666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-28 00:00:00.000+0000,False,44.51016778391,51.968360173735,37.081229625925,44.333333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-28 00:05:00.000+0000,False,44.51016778391,51.969282675834,37.08053774935,45.642857142857
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-28 00:10:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.6
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-28 00:15:00.000+0000,False,44.510244684946,51.968360173735,37.081229625925,44.266666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,0acf99e5-758b-3d3f-8d8d-6c159322009d,2022-06-28 00:20:00.000+0000,False,44.510244690607,51.96928333925,37.080537251788,46.6
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 13:05:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,54929.333333333336
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 13:10:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,53882.26666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 13:15:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,54665.800000000003
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 13:20:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,54149.333333333336
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 13:25:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,55322.272727272728
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 13:30:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,54567.133333333331
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 13:35:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,55572
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 13:40:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,55221.866666666669
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 13:45:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,54528.533333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 13:50:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,55271.066666666666
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 13:55:00.000+0000,False,54684.112013474136,62268.531504505139,47118.309442957652,53980.400000000001
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 14:00:00.000+0000,False,54684.112013474136,62268.531504505139,47118.309442957652,55185.800000000003
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 14:05:00.000+0000,False,54684.112013474136,62268.531504505139,47118.309442957652,53980.625
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 14:10:00.000+0000,False,54684.112013474136,62268.531504505139,47118.309442957652,55542
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 14:15:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,55891.666666666664
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 14:20:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,55226.933333333334
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 14:25:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,54229.400000000001
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 14:30:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,53483.866666666669
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 14:35:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,54780.73333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 14:40:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,52991.533333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 14:45:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,54573
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 14:50:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,55943.5
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 14:55:00.000+0000,False,54684.112013474136,62268.531504505139,47118.309442957652,53805.75
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 15:00:00.000+0000,False,54684.112013474136,62268.531504505139,47118.309442957652,55270.133333333331
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 15:05:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,55051.73333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 15:10:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,54888.133333333331
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 15:15:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,54994.666666666664
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 15:20:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,54758.666666666664
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 15:25:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,54572.599999999999
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 15:30:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,55093
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 15:35:00.000+0000,False,54684.112013474136,62268.531504505139,47118.309442957652,53729.333333333336
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 15:40:00.000+0000,False,54684.112013474136,62268.531504505139,47118.309442957652,55365.444444444445
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 15:45:00.000+0000,False,54684.112013474136,62268.531504505139,47118.309442957652,54109.866666666669
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 15:50:00.000+0000,False,54684.112013474136,62268.531504505139,47118.309442957652,54314.800000000003
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 15:55:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,55494.133333333331
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 16:00:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,54185
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 16:05:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,55052.333333333336
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 16:10:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,54567.066666666666
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 16:15:00.000+0000,False,54684.112013474136,62268.531504505139,47118.309442957652,53710.199999999997
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 16:20:00.000+0000,False,54684.112013474136,62268.531504505139,47118.309442957652,56093.545454545456
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 16:25:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,54489.461538461539
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 16:30:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,54641.199999999997
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 16:35:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,56035.866666666669
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 16:40:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,55411.466666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 16:45:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,55755.857142857145
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 16:50:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,55231.333333333336
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 16:55:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,54415
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 17:00:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,54837.933333333334
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 17:05:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,55190
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 17:10:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,53421.5
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 17:15:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,54783.73333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 17:20:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,52940.26666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 17:25:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,54445.73333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 17:30:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,54250
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 17:35:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,55615.642857142855
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 17:40:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,54873.599999999999
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 17:45:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,56665.26666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 17:50:00.000+0000,False,54684.192503275139,62269.416992774786,47117.645326755417,56145.73333333333
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 17:55:00.000+0000,False,54684.112013474136,62268.531504505139,47118.309442957652,53815.333333333336
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 18:00:00.000+0000,False,54684.112013474136,62268.531504505139,47118.309442957652,52679.333333333336
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 18:05:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,54219.933333333334
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 18:10:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,53861.599999999999
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 18:15:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,54435.933333333334
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 18:20:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,54713.066666666666
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 18:25:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,55935.933333333334
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 18:30:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,54573.666666666664
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 18:35:00.000+0000,False,54684.112013474136,62268.531504505139,47118.309442957652,53949.642857142855
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 18:40:00.000+0000,False,54684.112013474136,62268.531504505139,47118.309442957652,55172.5
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 18:45:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,54984.199999999997
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 18:50:00.000+0000,False,54684.192503275139,62268.531504505139,47118.309442957652,54042.800000000003
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 18:55:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,54365.400000000001
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 19:00:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,55025.066666666666
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 19:05:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,54521.466666666667
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 19:10:00.000+0000,False,54684.112037308441,62268.531504505139,47118.309442957652,55081.133333333331
cfd95b7e-3bc7-4006-a4a8-a73a79c71255,48fddfac-009b-3cfe-a8d5-9ea76c0e3c4f,2022-06-24 19:15:00.000+0000,False,54684.112013474136,62268.531504505139,47118.309442957652,53604.400000000001
